Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1282	:	1759439950.498	     1.828	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051257855.1
1283	:	1759439950.543	     1.799	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051257865.1
1281	:	1759439950.488	     1.867	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051257845.1
1289	:	1759439950.922	     1.524	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051853055.1
1284	:	1759439950.599	     1.877	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051257875.1
1286	:	1759439950.765	     1.820	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051416385.1
1288	:	1759439950.869	     1.719	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051599335.1
1285	:	1759439950.720	     1.894	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051353645.1
1287	:	1759439950.825	     1.816	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051515095.1
1291	:	1759439950.993	     1.693	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051988505.1
1290	:	1759439950.981	     1.726	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051905005.1
1292	:	1759439951.009	     1.710	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_051989275.1
1295	:	1759439951.181	     1.615	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052377575.1
1293	:	1759439951.042	     1.756	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052072165.1
1297	:	1759439951.230	     1.641	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052628365.1
1298	:	1759439951.427	     1.463	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052692495.1
1296	:	1759439951.196	     1.745	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052377975.1
1294	:	1759439951.173	     1.821	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052171915.1
1299	:	1759439951.452	     1.769	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052692625.1
1300	:	1759439951.468	     1.834	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052692635.1
1305	:	1759439951.780	     1.605	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695685.1
1301	:	1759439951.669	     1.763	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695645.1
1302	:	1759439951.694	     1.789	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695655.1
1304	:	1759439951.747	     1.763	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695675.1
1308	:	1759439951.815	     1.705	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695715.1
1314	:	1759439951.920	     1.668	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695775.1
1303	:	1759439951.710	     1.881	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695665.1
1306	:	1759439951.793	     1.822	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695695.1
1309	:	1759439951.847	     1.770	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695725.1
1315	:	1759439951.931	     1.687	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695815.1
1311	:	1759439951.881	     1.766	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695745.1
1312	:	1759439951.895	     1.755	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695755.1
1316	:	1759439951.946	     1.713	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695825.1
1321	:	1759439952.061	     1.609	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052696115.1
1320	:	1759439952.050	     1.651	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052696105.1
1313	:	1759439951.909	     1.801	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695765.1
1319	:	1759439952.039	     1.680	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695875.1
1307	:	1759439951.806	     1.934	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695705.1
1323	:	1759439952.090	     1.652	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052696135.1
1318	:	1759439952.014	     1.749	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695845.1
1310	:	1759439951.862	     1.905	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695735.1
1322	:	1759439952.076	     1.735	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052696125.1
1317	:	1759439951.997	     1.819	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052695835.1
1325	:	1759439952.269	     1.598	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052696315.1
1324	:	1759439952.252	     1.646	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052696245.1
1326	:	1759439952.288	     1.679	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052696775.1
1331	:	1759439952.374	     1.659	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052698625.1
1333	:	1759439952.493	     1.578	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900070375.1
1329	:	1759439952.342	     1.749	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052697495.1
1335	:	1759439952.613	     1.490	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900149285.1
1327	:	1759439952.313	     1.791	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052697115.1
1328	:	1759439952.321	     1.787	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052697425.1
1334	:	1759439952.603	     1.546	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900095805.1
1332	:	1759439952.459	     1.690	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052698675.1
1330	:	1759439952.355	     1.805	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_052698235.1
1338	:	1759439952.694	     1.500	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900618255.1
1339	:	1759439952.718	     1.493	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900618265.1
1337	:	1759439952.667	     1.554	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900618245.1
1340	:	1759439952.728	     1.524	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900618275.1
1336	:	1759439952.624	     1.688	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900497025.1
1343	:	1759439952.880	     1.448	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900618315.1
1344	:	1759439952.900	     1.442	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900618325.1
1341	:	1759439952.811	     1.544	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900618285.1
1342	:	1759439952.829	     1.568	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900618305.1
1345	:	1759439952.959	     1.446	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900618335.1
1346	:	1759439953.005	     1.441	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900636735.1
1347	:	1759439953.232	     1.352	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900636755.1
1348	:	1759439953.319	     1.286	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900636975.1
1349	:	1759439953.405	     1.219	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_900637045.1
1350	:	1759439953.453	     1.203	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_902703185.1
1353	:	1759439953.537	     1.134	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_904866275.1
1352	:	1759439953.521	     1.156	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_902703215.1
1358	:	1759439953.671	     1.033	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_000006765.1
1359	:	1759439953.680	     1.029	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030444595.1
1351	:	1759439953.497	     1.237	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_902703195.1
1360	:	1759439953.692	     1.054	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030444655.1
1362	:	1759439953.710	     1.039	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_050498615.1
1354	:	1759439953.615	     1.168	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_905071885.1
1364	:	1759439953.740	     1.052	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_045689255.1
1357	:	1759439953.659	     1.147	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_951805275.2
1361	:	1759439953.701	     1.110	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_049913065.1
1356	:	1759439953.647	     1.174	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_951802375.2
1363	:	1759439953.719	     1.130	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_030264075.1
1355	:	1759439953.628	     1.229	0	70	0	0	write_iso_sources /home/share/pa/pa_genomes/refseq/bacteria/GCF_951691365.1
Finished! Elapsed: 51 seconds.
Start time: 1759439903
End time: 1759439954
